levy,manufacturer,model,prod,category,leather,fuel,engine,mileage,cylinders,gear,drive,doors,wheel,color,airbags,price,turbo
934.0,SUBARU,Forester,2015,Jeep,1,Petrol,2.5,87141,4,Automatic,4x4,4,left,Black,0,470,0
,KIA,Optima,2013,Sedan,0,Hybrid,2.4,88500,4,Automatic,Front,4,left,Grey,8,20385,0
1172.0,MERCEDES-BENZ,E 350,2011,Coupe,1,Diesel,3.5,170429,6,Automatic,Rear,2,left,Silver,12,15994,0
,TOYOTA,Prius,2005,Hatchback,1,Hybrid,1.5,2696320,4,Automatic,Front,4,left,Grey,6,14113,0
,MERCEDES-BENZ,Vito Exstralong,2004,Minivan,0,Diesel,2.2,555,4,Manual,Rear,2,left,White,8,20385,1
,TOYOTA,Camry,2016,Sedan,0,Petrol,2.5,59000,6,Automatic,Front,4,left,Black,12,34497,0
,HYUNDAI,Veloster,2015,Sedan,1,Petrol,1.6,63500,4,Automatic,Front,4,left,Black,10,21326,0
831.0,SSANGYONG,Actyon,2017,Jeep,1,Petrol,1.6,28441,4,Automatic,Front,4,left,White,4,45633,0
697.0,VOLKSWAGEN,Jetta,2015,Sedan,1,Petrol,1.8,23000,4,Manual,Front,4,left,Grey,6,19757,1
1051.0,HYUNDAI,Sonata sport,2016,Sedan,1,Petrol,2.4,25541,4,Automatic,Front,4,left,Black,8,24462,0
,TOYOTA,Camry,2018,Sedan,1,Petrol,2.5,19000,4,Tiptronic,Front,4,left,Black,12,57077,0
2456.0,LEXUS,GX 470,2008,Jeep,1,Petrol,4.7,218126,8,Automatic,4x4,4,left,Black,0,282,0
,FORD,Mustang,2013,Coupe,1,Petrol,3.7,150000,6,Tiptronic,Rear,2,left,Red,8,31988,0
1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,311949,6,Automatic,Front,4,left,Silver,12,282,0
,AUDI,Allroad,2012,Universal,1,Petrol,2.0,87000,4,Tiptronic,4x4,4,left,Black,12,42024,1
645.0,CHEVROLET,Cruze,2011,Sedan,1,Petrol,1.8,164787,4,Automatic,Front,4,left,Black,4,9829,0
,MERCEDES-BENZ,C 240 W 203,2002,Sedan,1,LPG,2.6,310000,6,Tiptronic,Rear,4,left,White,6,8467,0
502.0,HONDA,FIT,2013,Hatchback,1,Petrol,1.5,170466,4,Automatic,Front,4,left,Silver,12,941,0
,VOLVO,S70,1998,Sedan,0,Petrol,2.4,0,5,Automatic,Front,4,left,Red,4,4500,0
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,144000,4,Automatic,Front,4,left,Silver,4,28391,0
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2.0,170133,4,Automatic,Front,4,left,Black,4,38838,0
,BMW,X5,2007,Jeep,1,Petrol,3.0,23000,6,Tiptronic,4x4,4,left,Grey,0,21953,0
,VAZ,2106,1998,Sedan,0,CNG,1.7,10000,4,Manual,Rear,4,left,White,0,6272,0
1024.0,HYUNDAI,H1,2010,Minivan,1,Diesel,2.5,45780,4,Automatic,Front,4,left,Black,4,26196,0
790.0,DAEWOO,Lacetti,2009,Sedan,1,Petrol,1.6,83000,4,Automatic,Front,4,left,Silver,4,8643,0
779.0,VOLKSWAGEN,Jetta,2013,Sedan,1,Petrol,2.5,184821,5,Automatic,Front,4,left,White,12,1882,0
751.0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.4,83013,4,Automatic,Front,4,left,Grey,12,2509,0
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,115312,4,Automatic,Front,4,left,Grey,12,706,0
779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,225510,4,Automatic,Front,4,left,White,12,314,0
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2.0,119240,4,Automatic,Front,4,left,Blue,4,53154,0
,MERCEDES-BENZ,E 270,2002,Sedan,0,Diesel,2.7,300000,4,Tiptronic,Rear,4,left,Silver,4,9408,1
562.0,VOLKSWAGEN,Jetta sport,2015,Sedan,0,Petrol,1.4,70000,4,Tiptronic,Front,4,left,Black,8,17249,1
645.0,LEXUS,CT 200h,2011,Hatchback,1,Hybrid,1.8,83390,4,Automatic,Front,4,left,Black,12,549,0
1018.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.0,273186,6,Automatic,Rear,4,left,White,12,9879,0
1055.0,LEXUS,RX 450,2013,Jeep,1,Hybrid,3.5,361603,6,Automatic,Front,4,left,Black,12,941,0
1058.0,LEXUS,RX 350,2012,Jeep,1,Petrol,3.5,53000,6,Tiptronic,Front,4,left,Beige,10,51746,0
1018.0,CHEVROLET,Equinox,2011,Jeep,0,Petrol,3.0,192000,6,Tiptronic,4x4,4,left,Black,8,16621,0
1054.0,MERCEDES-BENZ,Sprinter,2009,Microbus,0,Diesel,2.2,175000,4,Manual,Rear,4,left,White,2,20385,1
,JAGUAR,F-pace,2017,Jeep,0,Diesel,2.0,17060,1,Automatic,4x4,4,left,Grey,0,147397,0
,OPEL,Astra,1999,Hatchback,0,Petrol,1.8,199000,4,Manual,Front,4,left,Silver,0,7840,0
843.0,TOYOTA,Prius,2008,Hatchback,0,Hybrid,1.5,246000,4,Variator,Front,4,left,Silver,12,12544,0
,MERCEDES-BENZ,CLS 63 AMG,2006,Sedan,1,Petrol,6.3,94000,8,Tiptronic,Rear,4,left,Black,12,29793,0
1363.0,LEXUS,GX 460,2012,Jeep,1,Petrol,4.6,255406,8,Automatic,4x4,4,left,Black,0,54568,0
697.0,HYUNDAI,Elantra,2015,Sedan,0,Petrol,1.8,96000,4,Tiptronic,Front,4,left,Silver,10,17405,0
,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,129600,4,Tiptronic,Front,4,left,Grey,6,18817,0
746.0,TOYOTA,Prius,2009,Sedan,1,Hybrid,1.5,433658,4,Automatic,Front,4,left,White,12,941,0
586.0,LEXUS,CT 200h,2012,Hatchback,1,Hybrid,1.8,174106,4,Automatic,Front,4,left,White,0,1490,0
,BMW,X5,2005,Jeep,1,Petrol,4.4,117000,6,Automatic,4x4,4,left,Silver,12,17249,0
690.0,HONDA,Civic,2016,Sedan,1,Petrol,1.5,54631,4,Automatic,Front,4,left,Black,4,37959,0
,MERCEDES-BENZ,Vito,2011,Minivan,1,Diesel,2.2,176000,4,Manual,Rear,4,left,Blue,2,120,1
1820.0,TOYOTA,Tacoma,2019,Sedan,1,Petrol,3.5,17542,6,Automatic,Rear,4,left,Silver,12,31047,0
,MERCEDES-BENZ,E 220,2005,Sedan,1,Diesel,2.2,620000,4,Manual,Rear,4,left,Beige,8,10976,1
639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,2.0,325829,4,Automatic,Front,4,left,Silver,4,10036,0
1324.0,TOYOTA,Highlander,2010,Sedan,1,Hybrid,3.3,226198,6,Automatic,4x4,4,left,Green,12,1725,0
875.0,VOLKSWAGEN,UP,2012,Hatchback,0,Petrol,1.0,47000,4,Automatic,Front,2,right,White,6,6899,0
629.0,HYUNDAI,Elantra,2015,Sedan,1,Diesel,1.6,51895,4,Automatic,Front,4,left,Silver,4,18776,0
503.0,TOYOTA,Aqua,2012,Hatchback,1,Petrol,1.5,69900,4,Automatic,Front,4,left,Black,4,27679,0
1058.0,TOYOTA,Highlander,2012,Jeep,1,Hybrid,3.5,363059,6,Automatic,4x4,4,left,White,12,1490,0
1750.0,TOYOTA,Highlander,2008,Sedan,1,Hybrid,3.3,334414,6,Automatic,4x4,4,left,White,12,12544,0
1855.0,HONDA,Step Wagon,2011,Minivan,0,Petrol,2.0,110000,4,Automatic,Front,4,right,White,0,10036,0
584.0,VOLKSWAGEN,Jetta,2014,Sedan,1,Diesel,1.8,69248,4,Automatic,Front,4,left,Blue,12,941,0
,TOYOTA,Vitz,2010,Hatchback,0,Petrol,1.3,146351,6,Automatic,Front,4,left,Silver,4,10349,0
781.0,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,214098,4,Automatic,Front,4,left,Silver,12,4077,0
,JAGUAR,S-type,1999,Sedan,1,Petrol,3.0,1111,6,Tiptronic,Rear,4,left,Black,5,7840,0
640.0,BMW,328,2013,Sedan,1,Petrol,2.0,189259,4,Automatic,Rear,4,left,Black,12,1725,0
,PORSCHE,Cayenne,2004,Jeep,1,Petrol,4.5,265600,8,Tiptronic,4x4,4,left,Silver,12,23521,1
,BMW,328,2009,Coupe,1,Petrol,3.0,166000,6,Tiptronic,Rear,2,left,Silver,16,8154,0
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,3.5,200179,6,Automatic,4x4,4,left,Black,12,30734,0
1604.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Petrol,5.5,101424,8,Automatic,4x4,4,left,Grey,12,32302,0
694.0,MERCEDES-BENZ,Vito Extralong,2014,Minivan,1,Diesel,2.2,173000,4,Manual,Rear,4,left,Black,6,45473,1
574.0,HONDA,Insight,2010,Hatchback,0,Hybrid,1.3,108000,4,Tiptronic,Front,4,left,White,8,12858,0
,NISSAN,Tiida,2005,Sedan,0,CNG,1.5,154214,4,Automatic,Front,4,right,Silver,6,8467,0
753.0,HYUNDAI,Sonata,2012,Sedan,1,Hybrid,2.4,208627,4,Automatic,Front,4,left,Black,0,4234,0
891.0,HYUNDAI,Elantra,2016,Sedan,0,Petrol,2.0,53331,4,Tiptronic,Front,4,left,Silver,12,18189,0
697.0,VOLKSWAGEN,Passat,2015,Sedan,1,Petrol,1.8,63523,4,Tiptronic,Front,4,left,Black,8,20385,1
,MERCEDES-BENZ,A 190,2001,Sedan,1,Petrol,1.9,147000,4,Automatic,Front,4,right,Black,4,5488,0
1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,186005,6,Automatic,4x4,4,left,Silver,12,14269,0
1024.0,HYUNDAI,H1,2010,Minivan,1,Diesel,2.5,84669,4,Automatic,Front,4,left,Silver,4,24932,0
,MERCEDES-BENZ,C 240,2001,Sedan,0,Petrol,2.6,145000,6,Tiptronic,Rear,4,right,Silver,8,8781,0
1515.0,FORD,Transit Connect,2005,Goods wagon,0,Diesel,1.8,0,4,Manual,Front,2,left,Silver,0,9722,0
790.0,HYUNDAI,I30,2009,Hatchback,1,Petrol,1.6,107760,4,Automatic,Front,4,left,Red,4,6272,0
1646.0,LEXUS,GX 460,2015,Jeep,1,Petrol,4.6,188078,8,Automatic,4x4,4,left,Black,0,941,0
639.0,AUDI,A4,2014,Sedan,1,Petrol,2.0,123640,4,Automatic,4x4,4,left,Blue,0,3293,0
,AUDI,A4,2016,Sedan,1,Diesel,2.0,98000,4,Tiptronic,Front,4,left,Black,0,46258,1
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2.0,121121,4,Automatic,Front,4,left,White,4,43049,0
1604.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,5.5,101424,8,Automatic,4x4,4,left,Grey,12,627,0
1268.0,TOYOTA,Aqua,2012,Sedan,0,Hybrid,1.5,87000,4,Automatic,Front,4,right,Black,2,8781,0
,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8,109600,4,Variator,Front,4,left,Black,6,17562,1
,SUBARU,Outback,2005,Universal,0,Petrol,2.5,170000,4,Tiptronic,4x4,4,right,Black,4,10976,0
,VAZ,2106,1986,Sedan,0,CNG,1.1,14000,4,Manual,Rear,4,left,Red,0,3607,1
475.0,FIAT,500,2012,Hatchback,1,Petrol,1.4,172315,4,Automatic,Front,4,left,Brown,12,1176,0
1624.0,MERCEDES-BENZ,E 350,2009,Sedan,1,Petrol,3.5,208000,6,Tiptronic,4x4,4,left,Blue,10,18817,0
,MERCEDES-BENZ,E 350,2012,Sedan,1,Petrol,3.5,18000,6,Tiptronic,4x4,4,left,Black,12,34497,0
,NISSAN,Note,2008,Hatchback,0,Petrol,1.5,100000,4,Automatic,4x4,4,right,Silver,4,40,0
746.0,TOYOTA,Prius,2009,Sedan,1,Hybrid,1.5,433658,4,Automatic,Front,4,left,White,12,941,0
784.0,HONDA,FIT,2017,Hatchback,1,Petrol,1.5,9000,4,Automatic,Front,4,left,Black,4,42538,0
,BMW,318,1999,Sedan,0,Petrol,1.9,257000,4,Manual,Rear,4,left,Blue,6,7300,0
642.0,HYUNDAI,Santa FE,2012,Jeep,1,Diesel,2.0,198966,4,Automatic,Front,4,left,White,4,20764,0
866.0,FORD,Mustang,2015,Sedan,1,Petrol,2.3,43770,4,Automatic,Front,4,left,White,4,96263,0
707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,2.0,140477,4,Automatic,Front,4,left,White,4,21181,0
642.0,HYUNDAI,Tucson,2012,Jeep,1,Diesel,2.0,51697,4,Automatic,Front,4,left,Grey,4,17092,0
639.0,SSANGYONG,REXTON,2014,Jeep,1,Diesel,2.0,189374,4,Automatic,Front,4,left,White,4,25889,0
345.0,TOYOTA,Aqua,2016,Hatchback,1,Hybrid,1.5,90812,4,Automatic,Front,4,left,Blue,4,11481,0
1172.0,BMW,X6,2011,Jeep,1,Petrol,3.5,133600,6,Tiptronic,4x4,4,left,Black,11,39201,1
697.0,VOLKSWAGEN,Jetta,2015,Sedan,1,Petrol,1.8,78000,4,Tiptronic,Front,4,left,White,12,14113,1
,OPEL,Vectra,1998,Sedan,0,Petrol,1.6,300000,4,Manual,Front,4,left,Blue,4,5018,0
,AUDI,A6,2005,Sedan,1,Petrol,3.2,256000,6,Tiptronic,4x4,4,left,Silver,8,12231,0
,VOLKSWAGEN,Jetta,1999,Sedan,0,CNG,2.0,3000000,4,Manual,Front,4,left,Black,2,3607,0
777.0,MAZDA,Mazda 6,2014,Sedan,0,Petrol,2.5,129000,4,Automatic,Front,4,left,Black,10,18189,0
1172.0,KIA,Sorento,2011,Jeep,0,Petrol,3.5,122323,6,Tiptronic,4x4,4,left,Grey,10,120,0
585.0,TOYOTA,Prius,2013,Sedan,1,Hybrid,1.8,114526,4,Automatic,Front,4,left,White,12,392,0
531.0,MINI,Countryman,2012,Jeep,1,Petrol,1.6,150354,4,Tiptronic,4x4,4,left,Brown,12,16900,1
,MERCEDES-BENZ,C 200,1994,Sedan,0,Petrol,2.2,270000,4,Automatic,Rear,4,left,Red,2,4234,0
382.0,CHEVROLET,Volt,2017,Hatchback,1,Hybrid,1.5,81440,4,Automatic,Front,4,left,Black,0,784,0
11704.0,MERCEDES-BENZ,E 500 AVG,2005,Sedan,1,Petrol,5.0,56000,12,Tiptronic,Rear,4,right,Black,12,14740,0
1249.0,TOYOTA,Camry,2017,Sedan,1,Petrol,2.5,72000,6,Tiptronic,Front,4,left,Black,8,32929,0
,MITSUBISHI,Montero Sport,2002,Coupe,0,Petrol,3.0,176000,6,Automatic,4x4,4,left,Green,4,12231,0
1282.0,CHEVROLET,Captiva,2007,Jeep,1,Diesel,2.0,79002,4,Automatic,Front,4,left,Silver,4,6272,0
,BMW,530 i,2000,Sedan,0,Petrol,3.0,273000,6,Tiptronic,Rear,4,left,White,10,9722,0
,HONDA,FIT,2010,Hatchback,0,Petrol,1.5,166000,4,Automatic,Front,4,left,Grey,6,14113,0
2308.0,HUMMER,H3,2007,Jeep,0,Petrol,3.7,185000,5,Tiptronic,4x4,4,left,Beige,12,33,1
,NISSAN,Fuga,2005,Sedan,0,LPG,3.5,109000,6,Tiptronic,Rear,4,right,Grey,8,12544,0
586.0,CHEVROLET,Cruze,2012,Sedan,1,Petrol,1.8,61000,4,Automatic,Front,4,left,Grey,4,18948,0
1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,186005,6,Automatic,4x4,4,left,Silver,12,13328,0
833.0,CHEVROLET,Cruze,2010,Sedan,1,Diesel,2.0,67490,4,Automatic,Front,4,left,Grey,4,6241,0
,TOYOTA,Aqua,2013,Hatchback,0,Hybrid,1.5,100000,4,Variator,Front,4,right,White,6,14113,0
,SUBARU,Legacy,2003,Sedan,0,Petrol,2.0,161000,4,Manual,4x4,4,right,Blue,4,8154,0
,TOYOTA,Aqua,2014,Hatchback,0,Hybrid,1.5,162000,4,Automatic,Front,4,right,Silver,2,13799,0
751.0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.4,196882,4,Automatic,Front,4,left,Grey,12,784,0
502.0,TOYOTA,Prius C,2013,Sedan,0,Petrol,1.5,65000,4,Variator,Front,4,left,Sky blue,10,18817,0
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,136711,4,Automatic,Front,4,left,Silver,4,30784,0
1273.0,LEXUS,IS 350,2015,Sedan,1,Petrol,3.5,80856,6,Automatic,4x4,4,left,Black,12,2352,0
639.0,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,2.0,70005,4,Automatic,Front,4,left,White,4,44878,0
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,150000,4,Automatic,Front,4,left,Grey,4,33575,0
585.0,LEXUS,CT 200h,2013,Hatchback,1,Hybrid,1.8,188194,4,Automatic,Front,4,left,Black,0,1725,0
562.0,VOLKSWAGEN,Jetta SE,2015,Sedan,0,Petrol,1.4,69505,4,Tiptronic,Front,4,left,White,6,11666,0
585.0,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,142224,4,Automatic,Front,4,left,Grey,12,549,0
,TOYOTA,RAV 4,2016,Jeep,0,Petrol,2.5,64000,4,Tiptronic,4x4,4,left,Grey,6,45473,0
,OPEL,Omega,1995,Sedan,0,CNG,2.0,150000,4,Manual,Rear,4,left,Pink,0,2195,0
687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,1.6,83473,4,Automatic,Front,4,left,Black,4,12777,0
730.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,1.6,32595,4,Automatic,Front,4,left,Silver,4,18817,0
11710.0,MERCEDES-BENZ,E 500,2003,Sedan,1,Petrol,5.0,150000,12,Tiptronic,Rear,4,right,White,12,11917,0
831.0,HYUNDAI,Elantra,2017,Sedan,1,Petrol,1.6,25635,4,Automatic,Front,4,left,Black,12,1019,0
779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,131400,4,Automatic,Front,4,left,Blue,12,14583,0
639.0,MERCEDES-BENZ,CLA 250,2014,Sedan,1,Petrol,2.0,0,4,Automatic,Front,4,left,Grey,12,549,0
1058.0,MERCEDES-BENZ,ML 350,2012,Jeep,1,Diesel,3.5,224118,6,Automatic,4x4,4,left,White,12,94,0
1055.0,FORD,Taurus,2013,Sedan,1,Petrol,3.5,110439,4,Automatic,Front,4,left,Red,4,26701,0
707.0,HYUNDAI,Sonata,2011,Sedan,1,LPG,2.0,45600,4,Automatic,Front,4,left,Silver,4,7527,0
,MERCEDES-BENZ,E 200,1995,Sedan,0,CNG,2.0,111111,4,Manual,Rear,4,left,Blue,4,4704,0
,TOYOTA,Prius,2017,Sedan,0,Hybrid,1.8,33000,4,Tiptronic,Front,4,left,Blue,8,37633,0
1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,382746,6,Automatic,4x4,4,left,Silver,12,314,0
642.0,HYUNDAI,Tucson,2012,Jeep,1,Diesel,2.0,151995,4,Automatic,Front,4,left,Grey,4,24543,0
777.0,TOYOTA,RAV 4,2014,Jeep,1,Petrol,2.5,148326,4,Automatic,4x4,4,left,Grey,0,28225,0
1850.0,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,3.5,494317,6,Automatic,4x4,4,left,Black,12,4547,0
,TOYOTA,Aqua,2013,Hatchback,1,Hybrid,1.5,55000,4,Automatic,Front,4,right,Black,12,18503,1
707.0,SSANGYONG,Korando,2011,Jeep,1,Diesel,2.0,128171,4,Automatic,Front,4,left,Silver,4,20266,0
753.0,KIA,Optima,2012,Sedan,1,Petrol,2.4,133605,4,Automatic,Front,4,left,Black,12,1176,0
1514.0,LEXUS,GX 460,2011,Jeep,1,Petrol,4.6,160138,8,Automatic,4x4,4,left,White,0,43278,0
,MERCEDES-BENZ,A 170,2000,Sedan,1,Diesel,1.7,187000,4,Manual,Front,4,left,Black,4,7500,1
779.0,TOYOTA,Camry,2013,Sedan,1,Petrol,2.5,80000,4,Tiptronic,Front,4,left,Black,8,11200,0
,TOYOTA,Prius,2010,Hatchback,0,Hybrid,1.8,161000,4,Automatic,Front,4,right,Silver,9,14269,0
836.0,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,2.0,43873,4,Automatic,Front,4,left,Black,4,13485,0
790.0,DAEWOO,Lacetti,2009,Sedan,1,Petrol,1.6,50549,4,Automatic,Front,4,left,Silver,4,6899,0
640.0,FORD,C-MAX,2013,Sedan,1,Hybrid,2.0,101345,4,Variator,Front,4,left,Black,12,19444,0
,NISSAN,Note,2005,Hatchback,1,Petrol,1.3,134000,4,Automatic,4x4,4,right,Green,0,7213,0
,TOYOTA,Prius,2010,Hatchback,0,Hybrid,1.8,162000,4,Variator,Front,4,left,Black,12,16308,0
431.0,FORD,Fusion,2016,Sedan,1,Hybrid,2.0,158699,4,Automatic,Front,4,left,Grey,12,8781,0
1282.0,CHEVROLET,Captiva,2007,Jeep,1,Diesel,2.0,81458,4,Automatic,Front,4,left,Silver,4,6115,0
1266.0,TOYOTA,Aqua,2014,Hatchback,0,Petrol,1.5,37000,4,Automatic,Front,4,right,Silver,6,10976,0
,SUZUKI,Grand Vitara,2002,Jeep,0,Petrol,2.0,336000,4,Automatic,Rear,4,left,Black,4,7213,0
1360.0,LEXUS,GX 470,2013,Jeep,1,Petrol,4.6,154115,8,Automatic,4x4,4,left,Black,0,1490,0
1079.0,HYUNDAI,Sonata,2018,Sedan,1,LPG,2.0,316200,4,Automatic,Front,4,left,Orange,4,12231,0
,FORD,Transit,1991,Microbus,0,Diesel,2.5,4911,4,Manual,Rear,4,left,Orange,1,4000,0
,HONDA,Civic,1995,Hatchback,0,CNG,1.5,0,5,Manual,Front,4,left,Red,0,4077,0
1017.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,2.0,85540,4,Automatic,Front,4,left,Black,4,51075,0
891.0,LEXUS,IS 200,2016,Sedan,1,Petrol,2.0,64341,4,Automatic,Rear,4,left,White,12,7683,0
966.0,HYUNDAI,Genesis,2009,Coupe,1,Petrol,2.0,152783,4,Automatic,Front,4,left,Grey,4,14294,0
1646.0,LEXUS,GX 460,2015,Jeep,1,Petrol,4.6,102907,8,Automatic,4x4,4,left,Black,0,706,0
530.0,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.6,78633,4,Automatic,Front,4,left,Grey,4,19121,0
1018.0,BMW,535,2011,Sedan,1,Petrol,3.0,183000,6,Tiptronic,Rear,4,left,Black,10,26657,1
574.0,HONDA,Insight EX,2010,Hatchback,0,Hybrid,1.3,140384,4,Automatic,Front,4,left,White,6,13015,0
1202.0,HYUNDAI,Santa FE,2017,Jeep,0,Petrol,2.4,62400,4,Tiptronic,4x4,4,left,Silver,12,39515,0
830.0,HONDA,FIT LX,2019,Hatchback,0,Petrol,1.5,1532,4,Automatic,Front,4,left,White,8,18817,0
1282.0,KIA,Sportage,2007,Jeep,1,Diesel,2.0,69120,4,Automatic,Front,4,left,Black,4,7370,0
1273.0,LEXUS,ES 350,2015,Sedan,1,Petrol,3.5,136149,6,Automatic,Front,4,left,Red,12,627,0
1077.0,TOYOTA,CHR,2019,Jeep,1,Petrol,2.0,78424,4,Automatic,Front,4,left,Red,12,5488,0
707.0,HYUNDAI,Sonata,2011,Sedan,1,Petrol,2.0,169765,4,Automatic,Front,4,left,Silver,12,3607,0
,BMW,X5,2000,Jeep,1,Petrol,4.4,1000,8,Tiptronic,4x4,4,left,Black,12,8781,0
,SUZUKI,Every Landy NISSAN SEREN,2013,Minivan,0,Petrol,2.0,162000,4,Variator,Front,4,right,Silver,6,14800,0
639.0,CHEVROLET,Captiva,2014,Jeep,1,Diesel,2.0,143414,4,Automatic,Front,4,left,White,4,23339,0
1750.0,TOYOTA,Highlander,2008,Jeep,1,Hybrid,3.3,260053,6,Automatic,4x4,4,left,Silver,12,549,0
584.0,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,112000,4,Tiptronic,Front,4,left,White,10,16308,0
,BMW,550,2008,Sedan,1,Petrol,4.8,227000,8,Tiptronic,Rear,4,left,Black,8,20385,0
764.0,CHEVROLET,Malibu,2015,Sedan,1,Petrol,2.0,33034,4,Automatic,Front,4,left,Black,4,14113,0
645.0,TOYOTA,Prius,2011,Jeep,1,Hybrid,1.8,415150,4,Automatic,Front,4,left,Grey,12,706,0
1363.0,MERCEDES-BENZ,ML 350,2012,Jeep,1,Diesel,4.6,180659,8,Automatic,4x4,4,left,Black,12,1725,0
527.0,HONDA,FIT,2015,Hatchback,1,Petrol,1.3,103873,4,Automatic,Front,4,left,Silver,4,13702,0
,OPEL,Astra,2002,Coupe,1,Petrol,1.8,300000,4,Manual,Front,2,left,Blue,4,5018,0
,GAZ,20,1953,Jeep,0,Petrol,3.2,100000,4,Manual,4x4,2,left,Green,0,3200,0
751.0,HYUNDAI,Tucson,2013,Jeep,1,Petrol,2.4,124000,4,Tiptronic,Front,4,left,Silver,12,18503,0
,BMW,318,1997,Sedan,0,Petrol,1.8,0,4,Manual,Rear,4,left,Silver,2,5959,0
,FORD,Mondeo,1996,Hatchback,0,Petrol,1.8,11111,6,Manual,Front,4,left,White,16,2200,0
2224.0,TOYOTA,Tundra,2017,Sedan,1,Petrol,4.6,190875,8,Automatic,4x4,4,left,White,12,6429,0
779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,190549,4,Automatic,Front,4,left,Black,12,5018,0
308.0,TOYOTA,Prius,2014,Hatchback,1,Hybrid,1.8,0,4,Automatic,Front,4,left,Grey,12,941,0
4860.0,MERCEDES-BENZ,CL 600,2002,Coupe,1,Petrol,6.0,127000,12,Tiptronic,Rear,2,left,Silver,12,14113,0
880.0,HYUNDAI,Elantra,2018,Sedan,1,Diesel,1.6,20753,4,Automatic,Front,4,left,Black,4,22894,0
781.0,SUBARU,Forester,2012,Jeep,0,Petrol,2.5,138000,4,Automatic,4x4,4,left,White,12,12544,0
765.0,CHEVROLET,Orlando,2015,Jeep,1,Diesel,2.0,61000,4,Automatic,Front,4,left,Blue,4,34127,0
,MINI,Countryman,2011,Jeep,1,Petrol,1.6,167000,4,Tiptronic,Front,4,left,Black,12,24148,1
697.0,HONDA,Civic,2015,Sedan,1,Petrol,1.8,60651,4,Automatic,Front,4,left,Grey,12,1176,0
751.0,HYUNDAI,Sonata,2013,Sedan,0,Hybrid,2.4,61000,6,Tiptronic,Front,4,left,White,12,15053,0
,TOYOTA,Camry sport,2016,Sedan,1,Petrol,2.5,65000,6,Tiptronic,Front,4,left,Blue,12,120,0
1091.0,HYUNDAI,H1,2016,Universal,1,Diesel,2.5,133687,4,Automatic,Front,4,left,Grey,4,44843,0
639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,2.0,63600,4,Automatic,Front,4,left,Silver,4,10192,0
1641.0,INFINITI,QX56,2012,Jeep,1,Petrol,5.6,149466,8,Automatic,Rear,4,left,Grey,12,11290,0
,FORD,Transit,1997,Goods wagon,0,Diesel,2.5,11111,4,Manual,Rear,4,left,White,4,10500,1
1202.0,HYUNDAI,Santa FE,2017,Jeep,1,Petrol,2.4,91782,4,Automatic,Front,4,left,Orange,12,8311,0
,BMW,325,2002,Sedan,1,CNG,2.5,220000,6,Tiptronic,Rear,4,left,Silver,8,12544,0
1327.0,TOYOTA,Camry,2018,Sedan,1,Petrol,2.5,62400,4,Tiptronic,Front,4,left,White,11,51432,0
,TOYOTA,Prius,2012,Sedan,1,Hybrid,1.8,189000,6,Automatic,Front,4,left,White,12,18817,0
,BMW,320,1994,Sedan,1,Petrol,2.0,0,6,Manual,Rear,4,left,Green,2,2900,0
1077.0,TOYOTA,CHR,2019,Jeep,1,Petrol,2.0,19968,4,Automatic,Front,4,left,White,12,6586,0
